RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
9,0,California,State,CA,201873.0,202731.0,203810.0,206082.0,208517.0,211051.0,213684.0,216474.0,219280.0,221940.0,224603.0,227220.0,229319.0,231493.0,233977.0,237108.0,240001.0,242515.0,244896.0,247274.0,249643.0,251878.0,253987.0,255973.0,257502.0,259187.0,261174.0,263915.0,266981.0,270333.0,274272.0,278460.0,282640.0,286563.0,290463.0,294334.0,297612.0,300699.0,304070.0,308063.0,312433.0,316178.0,320364.0,324834.0,329955.0,334751.0,339354.0,343829.0,348599.0,354064.0,360235.0,367272.0,375396.0,384374.0,393235.0,401507.0,409384.0,417074.0,423567.0,430146.0,435808.0,442468.0,449353.0,457286.0,464555.0,471119.0,477484.0,484099.0,490721.0,497168.0,501917.0,506327.0,509892.0,513196.0,516450.0,519297.0,522257.0,523946.0,524219.0,523954.0,522366.0,521005.0,519591.0,518478.0,517607.0,516430.0,514648.0,512416.0,508702.0,504779.0,499573.0,494490.0,488562.0,482454.0,476422.0,469795.0,463428.0,455396.0,445767.0,434574.0,423105.0,412436.0,401415.0,391037.0,381606.0,373703.0,365565.0,357801.0,350657.0,346176.0,342125.0,338056.0,334072.0,330797.0,328582.0,326608.0,325126.0,324612.0,326344.0,328968.0,331138.0,331521.0,332724.0,334215.0,335807.0,335088.0,333373.0,330926.0,328788.0,326457.0,324543.0,323363.0,322403.0,321363.0,319527.0,317763.0,314837.0,313025.0,311354.0,309344.0,306870.0,304350.0,303690.0,303103.0,302890.0,302634.0,302778.0,303481.0,304737.0,306527.0,308575.0,310906.0,313527.0,317062.0,320972.0,326433.0,332005.0,338448.0,345007.0,352086.0,359212.0,366692.0,373811.0,380402.0,386225.0,391704.0,397262.0,402531.0,407933.0,412574.0,415050.0,415976.0,416312.0,416858.0,417322.0,417119.0,417812.0,419439.0,422189.0,424664.0,427287.0,430089.0,433142.0,435285.0,437580.0,439231.0,439905.0,441213.0,443432.0,447217.0,450242.0,454388.0,458268.0,461670.0,463446.0,465757.0,467991.0,470364.0,470984.0,472592.0,474435.0,478049.0,480917.0,483482.0,486398.0,489400.0,492393.0,494886.0,497850.0,501197.0,502746.0,504461.0,506824.0,511015.0,515324.0,519609.0,524332.0,529454.0,533849.0,537282.0,540032.0,542792.0,544534.0,545943.0,546844.0,548606.0,549676.0,549531.0,548900.0,548014.0,547840.0,548574.0,549627.0,550524.0,550485.0,550907.0,551986.0,553944.0,555394.0,557437.0,560032.0,564012.0,568600.0,572034.0,571931.0,570850.0,573121.0,579860.0,588476.0,596803.0,604472.0,611415.0,617668.0,624790.0,632668.0,642990.0,657357.0,674656.0,693328.0,707082.0,716941.0,721951.0,727440.0,734241.0,744446.0,756574.0,771569.0,786055.0,796986.0,799311.0
54,1,Texas,State,TX,114777.0,114902.0,114942.0,115150.0,115199.0,115271.0,115276.0,115494.0,115746.0,116010.0,116344.0,116727.0,116963.0,116920.0,116712.0,116632.0,116726.0,116863.0,116987.0,117077.0,117186.0,117310.0,117382.0,117452.0,117519.0,117719.0,118082.0,118550.0,119011.0,119511.0,119994.0,120514.0,120929.0,121283.0,121589.0,121855.0,122112.0,122308.0,122565.0,122788.0,123005.0,123206.0,123395.0,123638.0,123830.0,124047.0,124174.0,124301.0,124844.0,,,129038.0,129997.0,130464.0,131030.0,131531.0,132171.0,132720.0,133206.0,133629.0,134212.0,134718.0,135222.0,135607.0,136006.0,136413.0,136731.0,137032.0,137337.0,137548.0,137850.0,138045.0,138272.0,138570.0,138961.0,139487.0,140120.0,140749.0,141346.0,141841.0,142417.0,143182.0,143840.0,144504.0,144730.0,144832.0,144828.0,145211.0,145704.0,146267.0,146691.0,147180.0,147644.0,148054.0,148370.0,148676.0,148273.0,147749.0,147100.0,146968.0,146800.0,146598.0,146434.0,145961.0,145341.0,144650.0,144027.0,143465.0,142941.0,142798.0,142804.0,142892.0,142922.0,142880.0,142900.0,142689.0,142478.0,142210.0,142343.0,142487.0,142485.0,142456.0,142544.0,142850.0,143091.0,143062.0,142665.0,142031.0,141371.0,140746.0,140107.0,139592.0,139134.0,138666.0,138247.0,137864.0,137570.0,137198.0,137051.0,136926.0,136874.0,136688.0,136404.0,136112.0,136025.0,136275.0,136726.0,137132.0,137559.0,137974.0,138478.0,138839.0,139049.0,139213.0,139577.0,140093.0,140783.0,141524.0,142438.0,143389.0,144334.0,145275.0,146231.0,147127.0,148053.0,149052.0,150112.0,151076.0,152012.0,153023.0,153957.0,154804.0,155657.0,156648.0,157540.0,158383.0,159168.0,160060.0,161074.0,162183.0,163344.0,164517.0,165716.0,166894.0,167992.0,169095.0,170101.0,170925.0,171651.0,172547.0,173507.0,174585.0,175663.0,176707.0,177624.0,178534.0,179595.0,180627.0,181628.0,182399.0,183227.0,184098.0,185316.0,186688.0,187903.0,189069.0,189971.0,190945.0,191746.0,192613.0,193298.0,194002.0,194772.0,195762.0,196813.0,197844.0,198850.0,199860.0,200905.0,201984.0,202990.0,203985.0,204837.0,205812.0,206665.0,207606.0,208439.0,209429.0,210585.0,211671.0,212407.0,212850.0,213271.0,213753.0,214264.0,214901.0,215681.0,216133.0,216521.0,216731.0,217335.0,217880.0,218663.0,219344.0,219924.0,220494.0,221306.0,222707.0,224638.0,226905.0,229184.0,231371.0,233653.0,236448.0,239419.0,243091.0,247451.0,252919.0,258608.0,264313.0,269194.0,273492.0,277149.0,281437.0,286128.0,291601.0,297048.0,303127.0,308619.0,313339.0
43,2,New York,State,NY,150441.0,151211.0,151854.0,153212.0,154439.0,155699.0,156726.0,157576.0,158321.0,159173.0,160306.0,161522.0,162686.0,163654.0,164612.0,165633.0,166727.0,167885.0,169071.0,170292.0,171440.0,172667.0,173962.0,175363.0,176764.0,178049.0,179150.0,180280.0,181471.0,182853.0,184289.0,185897.0,187496.0,189044.0,190535.0,192140.0,193723.0,195321.0,197127.0,198824.0,200539.0,202173.0,203923.0,205955.0,208113.0,210267.0,212004.0,213585.0,215242.0,216852.0,218165.0,219548.0,221227.0,223290.0,225532.0,227737.0,230078.0,232289.0,234569.0,236698.0,238777.0,240838.0,242694.0,244737.0,246912.0,249136.0,251516.0,253994.0,256597.0,259185.0,261392.0,263692.0,265618.0,267424.0,268834.0,270046.0,271234.0,272515.0,273686.0,274707.0,275227.0,275613.0,275762.0,276029.0,276218.0,276371.0,276655.0,276668.0,276907.0,276830.0,276893.0,276977.0,276946.0,277190.0,277349.0,277370.0,277368.0,277096.0,276886.0,276405.0,275672.0,274743.0,273540.0,272330.0,270963.0,269277.0,267486.0,265851.0,264358.0,263113.0,261990.0,261052.0,260159.0,259130.0,258085.0,256941.0,256072.0,255421.0,255043.0,254767.0,254542.0,254574.0,254654.0,255135.0,255522.0,256098.0,256335.0,256034.0,255283.0,254108.0,253050.0,251988.0,251360.0,250843.0,250558.0,250018.0,249484.0,248628.0,247899.0,247186.0,246550.0,245890.0,245146.0,244576.0,244059.0,243526.0,243152.0,243047.0,243263.0,243539.0,243715.0,243808.0,243817.0,243692.0,243707.0,243862.0,244125.0,244634.0,245149.0,246060.0,246979.0,248010.0,248875.0,249513.0,250076.0,250707.0,251386.0,251985.0,252592.0,253225.0,254010.0,254805.0,255543.0,256180.0,256561.0,256886.0,257164.0,257462.0,257767.0,258192.0,258567.0,258861.0,259040.0,259518.0,260144.0,260961.0,261726.0,262394.0,262986.0,263407.0,263846.0,264144.0,264441.0,264981.0,265753.0,266726.0,267695.0,268557.0,269341.0,270150.0,270918.0,271802.0,272761.0,273903.0,274991.0,275754.0,276489.0,277446.0,278825.0,280465.0,281947.0,283286.0,284491.0,285748.0,287075.0,288255.0,289604.0,291009.0,292564.0,293987.0,295283.0,296518.0,297825.0,299224.0,300701.0,302030.0,303292.0,304419.0,305559.0,306645.0,307874.0,308846.0,309690.0,310179.0,310492.0,310668.0,310758.0,310913.0,311323.0,312029.0,312981.0,314069.0,315054.0,315985.0,316446.0,316982.0,318088.0,319935.0,322621.0,326002.0,329722.0,333380.0,336706.0,340032.0,343287.0,346517.0,350617.0,355581.0,361243.0,366101.0,370157.0,373228.0,376126.0,378994.0,382306.0,386106.0,390880.0,395849.0,400971.0,405105.0
14,3,Florida,State,FL,116126.0,116469.0,116832.0,117535.0,118205.0,118871.0,119526.0,120200.0,120887.0,121588.0,122327.0,123098.0,123868.0,124679.0,125537.0,126471.0,127441.0,128445.0,129536.0,130692.0,131864.0,133026.0,134120.0,135213.0,136255.0,137253.0,138251.0,139325.0,140471.0,141655.0,142846.0,144150.0,145383.0,146623.0,147777.0,149111.0,150468.0,151900.0,153362.0,154939.0,156548.0,158111.0,159654.0,161259.0,162922.0,164593.0,166212.0,167751.0,169318.0,170907.0,172705.0,174683.0,176997.0,179606.0,182482.0,185647.0,188744.0,191649.0,194345.0,197210.0,200256.0,203568.0,207332.0,211740.0,216560.0,221762.0,227282.0,232914.0,238275.0,243063.0,247490.0,251664.0,255601.0,259263.0,263246.0,267677.0,271666.0,274819.0,276725.0,277936.0,278165.0,277799.0,277164.0,276092.0,274900.0,273701.0,272318.0,270719.0,268559.0,265932.0,262807.0,259446.0,256067.0,252597.0,248927.0,245240.0,241102.0,237180.0,232870.0,228859.0,224380.0,220217.0,215879.0,211331.0,206734.0,202082.0,197549.0,193260.0,189238.0,185768.0,182420.0,179021.0,175780.0,172732.0,170266.0,167903.0,165737.0,163971.0,162961.0,162111.0,161435.0,160808.0,160434.0,160064.0,159507.0,158650.0,157493.0,156087.0,154613.0,153090.0,151562.0,150140.0,148676.0,147324.0,145899.0,144565.0,143215.0,142060.0,140993.0,140223.0,139656.0,139394.0,139273.0,139223.0,139287.0,139393.0,139708.0,140100.0,140573.0,141073.0,141733.0,142532.0,143509.0,144650.0,145842.0,147219.0,148790.0,150523.0,152215.0,153793.0,155561.0,157269.0,159237.0,161267.0,163509.0,165641.0,167715.0,169683.0,171486.0,173032.0,174341.0,175289.0,176205.0,176942.0,177790.0,178386.0,179206.0,180351.0,181549.0,182823.0,183924.0,185109.0,186050.0,186934.0,187866.0,188904.0,189891.0,191053.0,192343.0,193737.0,195031.0,196540.0,198041.0,199590.0,200733.0,201968.0,203092.0,204415.0,205726.0,207032.0,208205.0,209367.0,210724.0,212166.0,213497.0,214645.0,215710.0,217084.0,218426.0,219794.0,220935.0,222242.0,223508.0,224835.0,226095.0,227509.0,228572.0,229729.0,230996.0,232515.0,234029.0,235349.0,236588.0,237715.0,238829.0,239949.0,241225.0,242577.0,243832.0,244649.0,245212.0,245708.0,246134.0,246629.0,247167.0,247546.0,247850.0,248296.0,249008.0,249729.0,250769.0,252084.0,253649.0,255100.0,256291.0,257196.0,257982.0,259536.0,261646.0,264188.0,266795.0,269508.0,272670.0,275815.0,279533.0,283552.0,289002.0,295874.0,303846.0,311923.0,319849.0,327258.0,334598.0,341431.0,349013.0,356969.0,366710.0,377432.0,388200.0,397280.0
21,4,Illinois,State,IL,148565.0,148890.0,149334.0,150205.0,151102.0,151976.0,152939.0,154057.0,155212.0,156356.0,157394.0,158380.0,159301.0,160126.0,161092.0,162025.0,163156.0,164204.0,165306.0,166424.0,167609.0,168815.0,169859.0,170734.0,171538.0,172433.0,173567.0,174516.0,175550.0,176460.0,177667.0,178940.0,180202.0,181377.0,182237.0,183221.0,184167.0,185306.0,186340.0,187515.0,188536.0,189482.0,190392.0,191601.0,192977.0,194290.0,195369.0,196322.0,197446.0,198568.0,199742.0,201050.0,202495.0,204094.0,205556.0,207007.0,208240.0,209512.0,210796.0,212251.0,213565.0,214918.0,216249.0,217772.0,219357.0,220916.0,222400.0,223866.0,225511.0,227088.0,228454.0,229766.0,231099.0,232394.0,233682.0,234770.0,235954.0,236673.0,237283.0,237754.0,238128.0,238312.0,238421.0,238667.0,239196.0,239641.0,239926.0,239917.0,239755.0,239454.0,238986.0,238486.0,237704.0,236926.0,236138.0,235140.0,234083.0,,,228823.0,,226085.0,225177.0,222372.0,220566.0,217526.0,215087.0,211900.0,208554.0,206166.0,203657.0,202431.0,200521.0,199235.0,197937.0,196720.0,194763.0,192986.0,191291.0,190738.0,189821.0,189471.0,188211.0,188653.0,188084.0,188718.0,186690.0,185530.0,183330.0,181898.0,179559.0,177506.0,175694.0,174290.0,173318.0,171921.0,171126.0,169823.0,169318.0,168131.0,167114.0,165121.0,163882.0,162047.0,161138.0,159455.0,159250.0,158927.0,159235.0,159142.0,158540.0,157902.0,157111.0,157358.0,157670.0,157930.0,158460.0,159259.0,160027.0,161005.0,161872.0,163338.0,164506.0,165982.0,167164.0,168740.0,169465.0,170442.0,171027.0,172109.0,172701.0,173062.0,173649.0,174520.0,175233.0,175469.0,175762.0,175996.0,176407.0,176841.0,177242.0,177734.0,178456.0,179399.0,180172.0,180294.0,180414.0,180330.0,180402.0,180418.0,180594.0,181190.0,182009.0,183478.0,184647.0,185538.0,185976.0,186323.0,186801.0,187145.0,187523.0,188002.0,188851.0,190010.0,191387.0,192631.0,193921.0,194894.0,195653.0,195902.0,196148.0,196435.0,197031.0,197697.0,198524.0,199541.0,200703.0,201749.0,202413.0,202802.0,203151.0,203432.0,203738.0,203928.0,204404.0,204816.0,205402.0,205886.0,206286.0,206894.0,207330.0,207799.0,207912.0,207937.0,207960.0,207991.0,208006.0,207948.0,207952.0,208158.0,208568.0,209014.0,209431.0,209597.0,209502.0,209501.0,210244.0,211552.0,213760.0,215953.0,218222.0,220103.0,221587.0,223660.0,225572.0,228114.0,230451.0,233638.0,237129.0,240559.0,243117.0,245371.0,247651.0,250176.0,252547.0,254932.0,257629.0,260502.0,263716.0,266415.0
47,5,Pennsylvania,State,PA,106583.0,106944.0,107236.0,107804.0,108295.0,108742.0,109195.0,109589.0,110007.0,110404.0,110891.0,111398.0,111905.0,112394.0,112927.0,113506.0,113995.0,114468.0,114967.0,115516.0,116053.0,116529.0,117050.0,117539.0,118051.0,118596.0,119193.0,119856.0,120532.0,121244.0,122027.0,122911.0,123800.0,124658.0,125353.0,126062.0,126756.0,127505.0,128224.0,129010.0,129972.0,131094.0,132268.0,133328.0,134378.0,135360.0,136238.0,137022.0,137725.0,138668.0,139585.0,140636.0,141858.0,143266.0,144898.0,146363.0,147842.0,149049.0,150376.0,151664.0,153035.0,154029.0,155071.0,156268.0,157770.0,159476.0,161245.0,163069.0,164701.0,166164.0,167507.0,168779.0,169872.0,170812.0,171725.0,172746.0,173925.0,175206.0,176309.0,177125.0,177632.0,178053.0,178387.0,178674.0,178992.0,179407.0,179944.0,180382.0,180823.0,181116.0,181495.0,181699.0,181753.0,181795.0,181891.0,181940.0,181801.0,181742.0,181625.0,181559.0,181256.0,180844.0,180101.0,179194.0,178298.0,177577.0,176866.0,176055.0,175245.0,174820.0,174652.0,174520.0,174201.0,173795.0,173382.0,172873.0,172427.0,172164.0,172179.0,172311.0,172624.0,173013.0,173565.0,174035.0,174278.0,174210.0,173800.0,173175.0,172296.0,171325.0,170283.0,169355.0,168574.0,167960.0,167505.0,166939.0,166284.0,165428.0,164646.0,164040.0,163634.0,163266.0,162860.0,162467.0,162138.0,161899.0,161801.0,161830.0,161911.0,161862.0,161683.0,161477.0,161286.0,161165.0,161086.0,161128.0,161291.0,161561.0,161915.0,162381.0,162856.0,163350.0,163786.0,164072.0,164312.0,164435.0,164657.0,164827.0,165076.0,165360.0,165660.0,165873.0,166040.0,166286.0,166525.0,166646.0,166644.0,166630.0,166683.0,166863.0,167025.0,167192.0,167497.0,168005.0,168599.0,168933.0,169061.0,169176.0,169385.0,169665.0,169919.0,170185.0,170590.0,171168.0,171572.0,171912.0,172092.0,172547.0,172951.0,173438.0,173777.0,174177.0,174641.0,175384.0,175898.0,176363.0,176833.0,177629.0,178475.0,179158.0,179759.0,180375.0,181091.0,181903.0,182651.0,183467.0,184379.0,185323.0,186611.0,187725.0,188811.0,189391.0,189945.0,190468.0,191105.0,191742.0,192518.0,193317.0,194177.0,194935.0,195489.0,195918.0,196457.0,197061.0,197710.0,198300.0,198850.0,199479.0,200123.0,200849.0,201556.0,202213.0,202988.0,203763.0,204272.0,204931.0,206067.0,,210186.0,,215432.0,218190.0,220976.0,223442.0,225964.0,228664.0,232256.0,236139.0,239622.0,242420.0,244592.0,246590.0,248467.0,250716.0,253263.0,256053.0,258693.0,261319.0,263725.0,265862.0
44,6,Ohio,State,OH,111156.0,111320.0,111494.0,111947.0,112495.0,113083.0,113581.0,114045.0,114506.0,114960.0,115418.0,115872.0,116309.0,116682.0,117071.0,117462.0,117841.0,118161.0,118512.0,118896.0,119278.0,119642.0,119968.0,120280.0,120550.0,120814.0,121098.0,121386.0,121688.0,121984.0,122315.0,122636.0,122957.0,123290.0,123653.0,124025.0,124367.0,124721.0,125055.0,125414.0,125756.0,126151.0,126579.0,127082.0,127574.0,128051.0,128420.0,128773.0,129074.0,129448.0,129837.0,130212.0,130574.0,130922.0,131308.0,131629.0,131945.0,132246.0,132573.0,132882.0,133246.0,133643.0,134048.0,134422.0,134733.0,135063.0,135357.0,135688.0,135984.0,136289.0,136581.0,136836.0,137029.0,137178.0,137320.0,137487.0,137659.0,137802.0,137924.0,137976.0,137957.0,137887.0,137742.0,137545.0,137360.0,137265.0,137088.0,136909.0,136708.0,136550.0,136299.0,136015.0,135834.0,135576.0,135103.0,134548.0,133992.0,133488.0,133101.0,132765.0,132523.0,132205.0,131906.0,131501.0,131022.0,130362.0,129736.0,128933.0,128026.0,127066.0,126287.0,125843.0,125568.0,125296.0,124900.0,124470.0,124100.0,123856.0,123540.0,123256.0,122958.0,122911.0,122849.0,122910.0,122910.0,122858.0,122530.0,122096.0,121532.0,120913.0,120153.0,119320.0,118571.0,117868.0,117363.0,116815.0,116320.0,115848.0,115570.0,115346.0,115069.0,114697.0,114303.0,113948.0,113491.0,113052.0,112799.0,112758.0,112740.0,112684.0,112667.0,112710.0,112757.0,112761.0,112716.0,112692.0,112719.0,112850.0,112998.0,113303.0,113762.0,114372.0,114937.0,115385.0,115659.0,115980.0,116286.0,116545.0,116508.0,116413.0,116337.0,116458.0,116707.0,117056.0,117410.0,117541.0,117659.0,117674.0,117914.0,118245.0,118769.0,119337.0,119894.0,120422.0,120996.0,121530.0,122014.0,122383.0,122697.0,122969.0,123290.0,123599.0,124025.0,124455.0,125053.0,125656.0,126200.0,126652.0,127074.0,127525.0,128000.0,128494.0,129082.0,129758.0,130499.0,131248.0,132019.0,132853.0,133642.0,134340.0,134900.0,135548.0,136255.0,137070.0,137798.0,138508.0,139031.0,139742.0,140587.0,141680.0,142701.0,143520.0,144266.0,144799.0,145316.0,145830.0,146504.0,147245.0,148127.0,149003.0,149900.0,150528.0,151221.0,151830.0,152491.0,152996.0,153604.0,154184.0,154642.0,155157.0,155894.0,156754.0,157659.0,158523.0,159444.0,160341.0,161325.0,162676.0,164194.0,165958.0,168028.0,169997.0,172285.0,174381.0,176873.0,179234.0,181783.0,184428.0,187054.0,189387.0,191458.0,193190.0,194915.0,197014.0,199339.0,201949.0,204250.0,206841.0,209118.0,211374.0
30,7,Michigan,State,MI,123269.0,123475.0,123868.0,124565.0,125422.0,126234.0,127155.0,128005.0,128784.0,129509.0,130319.0,131190.0,131996.0,132629.0,133203.0,133738.0,134367.0,134927.0,135474.0,136041.0,136667.0,137291.0,137835.0,138357.0,138948.0,139481.0,139988.0,140350.0,140706.0,141072.0,141373.0,141726.0,142025.0,142440.0,142812.0,143218.0,143599.0,143982.0,144204.0,144470.0,144899.0,145440.0,145932.0,146394.0,146906.0,147527.0,148035.0,148537.0,149021.0,149424.0,149872.0,150168.0,150576.0,150949.0,151387.0,151801.0,152191.0,152643.0,153029.0,153424.0,153848.0,154163.0,154488.0,154742.0,155110.0,155353.0,155515.0,155728.0,155992.0,156264.0,156450.0,156642.0,156843.0,157014.0,157058.0,156947.0,156725.0,156425.0,156116.0,155750.0,155355.0,154901.0,154381.0,153740.0,153013.0,152317.0,151576.0,150869.0,149977.0,149217.0,148222.0,147453.0,146329.0,145280.0,144064.0,143091.0,142026.0,140740.0,139169.0,137375.0,135751.0,134180.0,132573.0,130536.0,128684.0,127174.0,125782.0,123941.0,121587.0,119316.0,117199.0,115521.0,114047.0,112687.0,111592.0,110442.0,109453.0,108246.0,107294.0,106409.0,105907.0,105307.0,104997.0,104907.0,105142.0,105388.0,105196.0,104743.0,103949.0,103154.0,102202.0,101354.0,100415.0,99688.0,99031.0,98432.0,97908.0,97389.0,97076.0,96964.0,96941.0,96873.0,96662.0,96422.0,96237.0,96129.0,96469.0,96890.0,97533.0,98190.0,99038.0,99777.0,100346.0,100967.0,101593.0,102145.0,102754.0,103675.0,104926.0,106253.0,107576.0,108941.0,110427.0,111882.0,113241.0,114367.0,115425.0,116528.0,117743.0,118880.0,119890.0,120827.0,121790.0,122845.0,123703.0,124259.0,124506.0,124727.0,125081.0,125482.0,126021.0,126674.0,127511.0,128370.0,129089.0,129742.0,130255.0,130707.0,130957.0,131171.0,131563.0,132245.0,133041.0,133885.0,134544.0,135576.0,136612.0,137700.0,138496.0,139119.0,139887.0,140673.0,141465.0,142243.0,143195.0,144309.0,145545.0,146842.0,148198.0,149320.0,149999.0,150553.0,151163.0,151900.0,152801.0,153752.0,155087.0,156551.0,157978.0,159270.0,160397.0,161506.0,162387.0,163149.0,163888.0,164609.0,165408.0,166383.0,167358.0,168379.0,169252.0,170135.0,171042.0,171798.0,172335.0,172516.0,172878.0,173266.0,173957.0,174551.0,175455.0,176420.0,177805.0,179054.0,179499.0,179287.0,179519.0,180949.0,183195.0,185692.0,188241.0,190770.0,193115.0,195607.0,198108.0,200474.0,203296.0,206727.0,210311.0,213468.0,215778.0,217992.0,219606.0,221712.0,224197.0,227052.0,229850.0,232626.0,235014.0,236980.0
